provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime
Yunnan,530000,162,0,39,0,2020-02-15 11:38:23.199
Guizhou,520000,143,0,35,1,2020-02-15 11:38:23.199
Anhui,340000,950,0,204,6,2020-02-15 11:23:34.298
Sichuan,510000,470,0,116,1,2020-02-15 11:09:43.007
Shanghai,310000,326,0,124,1,2020-02-15 11:09:43.007
Shaanxi,610000,232,0,53,0,2020-02-15 10:22:59.880
Shaanxi,610000,232,0,54,0,2020-02-15 10:18:45.088
Neimenggu,150000,68,0,6,0,2020-02-15 09:54:12.156
Tianjin,120000,121,0,32,3,2020-02-15 09:49:56.307
Anhui,340000,950,0,198,6,2020-02-15 09:40:20.627
Ningxia,640000,70,0,27,0,2020-02-15 09:40:20.627
Guangdong,440000,1294,0,386,2,2020-02-15 09:36:03.078
Zhejiang,330000,1162,0,409,0,2020-02-15 09:28:37.815
Jiangxi,360000,913,0,210,1,2020-02-15 09:26:30.085
Henan,410000,1212,0,356,13,2020-02-15 09:25:26.478
Hainan,460000,162,0,38,4,2020-02-15 09:25:26.478
Guizhou,520000,143,0,33,1,2020-02-15 09:25:26.478
Xinjiang,650000,70,0,6,1,2020-02-15 09:25:26.478
Hunan,430000,1001,0,389,2,2020-02-15 09:01:03.687
Jiangsu,320000,604,0,160,0,2020-02-15 09:01:03.687
Shandong,370000,530,0,139,2,2020-02-15 08:52:35.011
Sichuan,510000,470,0,115,1,2020-02-15 08:44:06.335
Tianjin,120000,120,0,32,3,2020-02-15 08:39:52.368
Fujian,350000,285,0,66,0,2020-02-15 08:29:14.355
Hebei,130000,291,0,86,3,2020-02-15 08:19:42.882
Guangxi,450000,235,0,40,2,2020-02-15 08:19:42.882
Jilin,220000,88,0,25,1,2020-02-15 08:19:42.882
Heilongjiang,230000,425,0,48,11,2020-02-15 08:11:15.875
Shanghai,310000,326,0,90,1,2020-02-15 08:04:55.658
Hubei,420000,54406,0,4774,1457,2020-02-15 07:32:07.459
Chongqing,500000,537,0,152,5,2020-02-15 07:27:52.045
Shanxi,140000,127,0,38,0,2020-02-15 07:19:23.919
Shanghai,310000,318,0,90,1,2020-02-15 00:41:46.976
Guangxi,450000,226,0,36,2,2020-02-14 23:18:15.495
Hainan,460000,159,0,43,4,2020-02-14 23:18:15.495
Liaoning,210000,119,0,29,1,2020-02-14 23:18:15.495
Hainan,460000,159,0,39,4,2020-02-14 23:00:17.468
Zhejiang,330000,1155,0,403,0,2020-02-14 22:01:07.359
Heilongjiang,230000,419,0,47,11,2020-02-14 21:20:51.303
Guangdong,440000,1261,0,362,2,2020-02-14 20:48:07.533
Henan,410000,1184,0,357,11,2020-02-14 20:48:07.533
Anhui,340000,934,0,193,6,2020-02-14 20:48:07.533
Shaanxi,610000,230,0,54,0,2020-02-14 20:48:07.533
Yunnan,530000,162,0,36,0,2020-02-14 20:48:07.533
Henan,410000,1184,0,352,11,2020-02-14 20:06:46.275
Heilongjiang,230000,418,0,47,11,2020-02-14 20:06:46.275
Henan,410000,1184,0,350,11,2020-02-14 19:25:35.219
Guangdong,440000,1261,0,348,2,2020-02-14 19:06:32.565
Henan,410000,1184,0,350,11,2020-02-14 19:06:32.565
Shandong,370000,523,0,136,2,2020-02-14 19:06:32.565
Sichuan,510000,463,0,114,1,2020-02-14 19:06:32.565
Fujian,350000,281,0,63,0,2020-02-14 19:06:32.565
Hebei,130000,283,0,87,3,2020-02-14 19:06:32.565
Hainan,460000,158,0,39,4,2020-02-14 19:06:32.565
Tianjin,120000,120,0,31,3,2020-02-14 19:06:32.565
Guangdong,440000,1261,0,344,2,2020-02-14 17:54:29.323
Hubei,420000,51986,0,3900,1318,2020-02-14 17:53:26.397
Guangdong,440000,1261,0,343,2,2020-02-14 17:53:26.397
Zhejiang,330000,1155,0,392,0,2020-02-14 17:53:26.397
Jiangsu,320000,593,0,157,0,2020-02-14 17:53:26.397
Shandong,370000,523,0,126,2,2020-02-14 17:53:26.397
Hubei,420000,51986,0,3893,1318,2020-02-14 17:21:38.616
Zhejiang,330000,1155,0,377,0,2020-02-14 17:21:38.616
Hunan,430000,988,0,364,2,2020-02-14 17:21:38.616
Heilongjiang,230000,418,0,46,11,2020-02-14 17:21:38.616
Sichuan,510000,463,0,112,1,2020-02-14 17:21:38.616
Hebei,130000,283,0,85,3,2020-02-14 17:21:38.616
Hainan,460000,158,0,36,4,2020-02-14 17:21:38.616
Chongqing,500000,532,0,139,5,2020-02-14 16:41:22.075
Yunnan,530000,162,0,35,0,2020-02-14 16:41:22.075
Hubei,420000,51986,0,3868,1318,2020-02-14 16:28:41.509
Guangdong,440000,1261,0,343,2,2020-02-14 16:28:41.509
Henan,410000,1184,0,346,11,2020-02-14 16:28:41.509
Zhejiang,330000,1155,0,375,0,2020-02-14 16:28:41.509
Sichuan,510000,463,0,111,1,2020-02-14 16:28:41.509
Hebei,130000,283,0,80,3,2020-02-14 16:28:41.509
Yunnan,530000,162,0,33,0,2020-02-14 16:28:41.509
Shandong,370000,523,0,124,2,2020-02-14 15:37:56.257
Hubei,420000,51986,0,3864,1318,2020-02-14 15:32:37.159
Henan,410000,1184,0,343,11,2020-02-14 15:32:37.159
Jiangsu,320000,593,0,152,0,2020-02-14 15:32:37.159
Shandong,370000,519,0,124,2,2020-02-14 15:32:37.159
Sichuan,510000,463,0,109,1,2020-02-14 15:32:37.159
Hebei,130000,283,0,74,3,2020-02-14 15:32:37.159
Liaoning,210000,117,0,29,1,2020-02-14 15:32:37.159
Guangdong,440000,1261,0,341,2,2020-02-14 14:31:20.444
Henan,410000,1184,0,342,11,2020-02-14 14:31:20.444
Zhejiang,330000,1155,0,372,0,2020-02-14 14:31:20.444
Hunan,430000,988,0,363,2,2020-02-14 14:31:20.444
Shandong,370000,519,0,121,2,2020-02-14 14:31:20.444
Chongqing,500000,529,0,139,4,2020-02-14 14:31:20.444
Beijing,110000,372,0,80,3,2020-02-14 14:31:20.444
Fujian,350000,281,0,62,0,2020-02-14 14:31:20.444
Yunnan,530000,162,0,31,0,2020-02-14 14:31:20.444
Shanxi,140000,126,0,38,0,2020-02-14 14:31:20.444
Henan,410000,1184,0,338,11,2020-02-14 13:33:08.509
Anhui,340000,934,0,184,6,2020-02-14 13:33:08.509
Hunan,430000,988,0,356,2,2020-02-14 13:33:08.509
Jiangsu,320000,593,0,146,0,2020-02-14 13:33:08.509
Shandong,370000,519,0,114,2,2020-02-14 13:33:08.509
Heilongjiang,230000,418,0,43,11,2020-02-14 13:33:08.509
Sichuan,510000,463,0,106,1,2020-02-14 13:33:08.509
Fujian,350000,281,0,60,0,2020-02-14 13:33:08.509
Tianjin,120000,120,0,21,3,2020-02-14 13:02:25.736
Guangdong,440000,1261,0,340,2,2020-02-14 12:06:13.327
Henan,410000,1184,0,330,11,2020-02-14 12:06:13.327
Zhejiang,330000,1155,0,369,0,2020-02-14 12:06:13.327
Anhui,340000,934,0,179,6,2020-02-14 12:06:13.327
Beijing,110000,372,0,79,3,2020-02-14 12:06:13.327
Shanghai,310000,318,0,90,1,2020-02-14 12:06:13.327
Hebei,130000,283,0,72,3,2020-02-14 12:06:13.327
Hubei,420000,51986,0,3862,1318,2020-02-14 11:28:05.626
Hubei,420000,51986,0,4131,1318,2020-02-14 11:00:27.277
Yunnan,530000,162,0,27,0,2020-02-14 10:23:29.485
Shaanxi,610000,230,0,49,0,2020-02-14 10:14:56.517
Guangdong,440000,1261,0,334,2,2020-02-14 10:04:21.807
Henan,410000,1184,0,316,11,2020-02-14 10:04:21.807
Jiangsu,320000,593,0,141,0,2020-02-14 10:04:21.807
Hebei,130000,283,0,70,3,2020-02-14 10:04:21.807
Liaoning,210000,117,0,24,1,2020-02-14 10:04:21.807
Neimenggu,150000,65,0,6,0,2020-02-14 09:59:03.947
Guizhou,520000,140,0,28,1,2020-02-14 09:44:16.431
Ningxia,640000,67,0,24,0,2020-02-14 09:38:57.611
Anhui,340000,934,0,166,6,2020-02-14 09:27:18.199
Guangdong,440000,1261,0,332,2,2020-02-14 09:20:58.889
Hunan,430000,988,0,352,2,2020-02-14 09:13:38.296
Zhejiang,330000,1155,0,367,0,2020-02-14 09:12:34.260
Jiangxi,360000,900,0,187,1,2020-02-14 09:07:18.359
Xinjiang,650000,65,0,6,1,2020-02-14 09:07:18.359
Henan,410000,1184,0,313,11,2020-02-14 09:04:07.997
Jiangsu,320000,593,0,137,0,2020-02-14 08:56:47.692
Hainan,460000,158,0,30,4,2020-02-14 08:46:17.118
Sichuan,510000,463,0,105,1,2020-02-14 08:43:04.300
Fujian,350000,281,0,59,0,2020-02-14 08:38:51.619
Shandong,370000,519,0,111,2,2020-02-14 08:36:44.220
Jilin,220000,86,0,25,1,2020-02-14 08:36:44.220
Heilongjiang,230000,418,0,37,11,2020-02-14 08:22:00.338
Guangxi,450000,226,0,35,2,2020-02-14 08:22:00.338
Hubei,420000,51986,0,4131,1426,2020-02-14 08:10:27.048
Hebei,130000,283,0,69,3,2020-02-14 08:00:57.137
Shanghai,310000,318,0,62,1,2020-02-14 07:54:39.791
Tianjin,120000,119,0,21,3,2020-02-14 07:37:53.495
Chongqing,500000,529,0,128,4,2020-02-14 07:22:06.700
Shanxi,140000,126,0,36,0,2020-02-14 07:20:00.737
Gansu,620000,90,0,39,2,2020-02-13 23:51:34.768
Gansu,620000,87,0,39,2,2020-02-13 23:47:21.134
Xinjiang,650000,63,0,6,1,2020-02-13 23:38:53.707
Henan,410000,1169,0,296,10,2020-02-13 22:47:24.225
Liaoning,210000,117,0,22,1,2020-02-13 22:31:36.475
Hubei,420000,48206,0,3459,1310,2020-02-13 22:12:44.102
Zhejiang,330000,1145,0,360,0,2020-02-13 22:12:44.102
Chongqing,500000,525,0,128,3,2020-02-13 22:12:44.102
Beijing,110000,366,0,69,3,2020-02-13 22:12:44.102
Hubei,420000,48206,0,3458,1310,2020-02-13 21:29:32.534
Guangdong,440000,1241,0,314,2,2020-02-13 21:29:32.534
Henan,410000,1169,0,294,10,2020-02-13 21:29:32.534
Anhui,340000,910,0,157,5,2020-02-13 21:29:32.534
Shandong,370000,509,0,105,2,2020-02-13 21:29:32.534
Sichuan,510000,451,0,104,1,2020-02-13 21:29:32.534
Jilin,220000,84,0,24,1,2020-02-13 21:29:32.534
Guangdong,440000,1241,0,308,2,2020-02-13 20:39:00.939
Henan,410000,1169,0,290,10,2020-02-13 20:39:00.939
Zhejiang,330000,1145,0,359,0,2020-02-13 20:39:00.939
Anhui,340000,910,0,156,5,2020-02-13 20:39:00.939
Jiangxi,360000,872,0,170,1,2020-02-13 20:39:00.939
Hunan,430000,968,0,339,2,2020-02-13 20:39:00.939
Jiangsu,320000,570,0,139,0,2020-02-13 20:39:00.939
Chongqing,500000,525,0,116,3,2020-02-13 20:39:00.939
Shandong,370000,509,0,104,2,2020-02-13 20:39:00.939
Heilongjiang,230000,395,0,33,9,2020-02-13 20:39:00.939
Sichuan,510000,451,0,102,1,2020-02-13 20:39:00.939
Shanghai,310000,315,0,62,1,2020-02-13 20:39:00.939
Hebei,130000,265,0,68,3,2020-02-13 20:39:00.939
Guangxi,450000,222,0,33,2,2020-02-13 20:39:00.939
Shaanxi,610000,229,0,46,0,2020-02-13 20:39:00.939
Yunnan,530000,156,0,27,0,2020-02-13 20:39:00.939
Hainan,460000,157,0,30,4,2020-02-13 20:39:00.939
Guizhou,520000,135,0,27,1,2020-02-13 20:39:00.939
Tianjin,120000,117,0,21,3,2020-02-13 20:39:00.939
Liaoning,210000,116,0,22,1,2020-02-13 20:39:00.939
Shanxi,140000,126,0,33,0,2020-02-13 20:39:00.939
Jilin,220000,84,0,22,1,2020-02-13 20:39:00.939
Xinjiang,650000,63,0,6,1,2020-02-13 20:39:00.939
Neimenggu,150000,61,0,6,0,2020-02-13 20:39:00.939
Gansu,620000,87,0,34,2,2020-02-13 20:39:00.939
Guangdong,440000,1241,0,308,2,2020-02-13 20:08:34.417
Chongqing,500000,525,0,116,3,2020-02-13 20:08:34.417
Heilongjiang,230000,395,0,33,9,2020-02-13 20:08:34.417
Hunan,430000,968,0,339,2,2020-02-13 19:45:25.367
Tianjin,120000,117,0,21,3,2020-02-13 19:45:25.367
Chongqing,500000,525,0,114,3,2020-02-13 19:24:24.995
Hubei,420000,48206,0,3457,1310,2020-02-13 19:16:01.405
Henan,410000,1169,0,290,10,2020-02-13 19:16:01.405
Hunan,430000,968,0,332,2,2020-02-13 19:16:01.405
Anhui,340000,910,0,156,5,2020-02-13 19:16:01.405
Sichuan,510000,451,0,102,1,2020-02-13 19:16:01.405
Guangxi,450000,222,0,33,2,2020-02-13 18:41:20.906
Hainan,460000,157,0,30,4,2020-02-13 18:38:11.691
Guangdong,440000,1241,0,301,2,2020-02-13 18:30:50.712
Hubei,420000,48206,0,3454,1310,2020-02-13 18:26:39.148
Guangdong,440000,1241,0,310,2,2020-02-13 18:26:39.148
Anhui,340000,910,0,162,5,2020-02-13 18:26:39.148
Jiangsu,320000,570,0,139,0,2020-02-13 18:26:39.148
Fujian,350000,279,0,57,0,2020-02-13 18:26:39.148
Hebei,130000,265,0,68,3,2020-02-13 18:26:39.148
Shaanxi,610000,229,0,46,0,2020-02-13 18:26:39.148
Hainan,460000,157,0,34,4,2020-02-13 18:26:39.148
Guizhou,520000,135,0,27,1,2020-02-13 18:26:39.148
Liaoning,210000,116,0,22,1,2020-02-13 18:26:39.148
Xinjiang,650000,63,0,6,1,2020-02-13 18:26:39.148
Henan,410000,1169,0,286,10,2020-02-13 17:30:45.917
Zhejiang,330000,1145,0,359,0,2020-02-13 17:30:45.917
Henan,410000,1169,0,274,10,2020-02-13 16:50:46.757
Hubei,420000,48206,0,3451,1310,2020-02-13 16:43:24.850
Henan,410000,1169,0,274,10,2020-02-13 16:43:24.850
Zhejiang,330000,1145,0,335,0,2020-02-13 16:43:24.850
Hunan,430000,968,0,330,2,2020-02-13 16:43:24.850
Sichuan,510000,451,0,101,1,2020-02-13 16:43:24.850
Heilongjiang,230000,395,0,32,9,2020-02-13 16:43:24.850
Hebei,130000,265,0,66,3,2020-02-13 16:43:24.850
Shaanxi,610000,229,0,45,0,2020-02-13 16:43:24.850
Yunnan,530000,156,0,27,0,2020-02-13 16:43:24.850
Gansu,620000,87,0,34,2,2020-02-13 16:43:24.850
Qinghai,630000,18,0,11,0,2020-02-13 16:43:24.850
Tianjin,120000,117,0,11,3,2020-02-13 16:31:47.859
Yunnan,530000,156,0,25,0,2020-02-13 16:28:38.165
Chongqing,500000,525,0,114,3,2020-02-13 16:05:24.455
Chongqing,500000,518,0,114,3,2020-02-13 16:00:06.657
Chongqing,500000,518,0,114,3,2020-02-13 15:42:10.252
Shandong,370000,509,0,104,2,2020-02-13 15:21:09.150
Shandong,370000,506,0,104,2,2020-02-13 15:20:05.079
Henan,410000,1169,0,272,10,2020-02-13 14:10:19.119
Zhejiang,330000,1145,0,330,0,2020-02-13 14:10:19.119
Jiangsu,320000,570,0,133,0,2020-02-13 14:10:19.119
Sichuan,510000,451,0,97,1,2020-02-13 14:10:19.119
Shanghai,310000,315,0,62,1,2020-02-13 14:10:19.119
Hebei,130000,265,0,60,3,2020-02-13 14:10:19.119
Gansu,620000,87,0,33,2,2020-02-13 14:10:19.119
Shanghai,310000,315,0,57,1,2020-02-13 13:38:54.207
Anhui,340000,910,0,149,5,2020-02-13 13:31:31.412
Henan,410000,1169,0,284,10,2020-02-13 13:27:19.344
Hunan,430000,968,0,316,2,2020-02-13 13:27:19.344
Hunan,430000,968,0,314,2,2020-02-13 11:57:52.011
Anhui,340000,910,0,135,5,2020-02-13 11:57:52.011
Shandong,370000,506,0,103,2,2020-02-13 11:57:52.011
Sichuan,510000,451,0,96,1,2020-02-13 11:57:52.011
Hebei,130000,265,0,56,3,2020-02-13 11:57:52.011
Shaanxi,610000,229,0,44,0,2020-02-13 11:57:52.011
Yunnan,530000,155,0,25,0,2020-02-13 11:57:52.011
Tianjin,120000,113,0,11,3,2020-02-13 11:14:44.859
Guangdong,440000,1241,0,289,2,2020-02-13 10:55:45.659
Henan,410000,1169,0,262,10,2020-02-13 10:55:45.659
Yunnan,530000,155,0,23,0,2020-02-13 10:49:25.301
Tianjin,120000,113,0,11,2,2020-02-13 10:35:45.344
Beijing,110000,366,0,68,3,2020-02-13 10:30:28.343
Liaoning,210000,116,0,21,1,2020-02-13 10:20:50.023
Shaanxi,610000,229,0,42,0,2020-02-13 10:13:20.652
Guangdong,440000,1241,0,284,2,2020-02-13 10:09:04.084
Hebei,130000,265,0,55,3,2020-02-13 09:43:20.647
Tianjin,120000,112,0,11,2,2020-02-13 09:36:55.535
Hunan,430000,968,0,312,2,2020-02-13 09:25:09.055
Ningxia,640000,64,0,24,0,2020-02-13 09:21:55.519
Neimenggu,150000,61,0,6,0,2020-02-13 09:18:43.736
Zhejiang,330000,1145,0,327,0,2020-02-13 09:15:31.917
Xinjiang,650000,63,0,3,1,2020-02-13 09:15:31.917
Jiangxi,360000,872,0,170,1,2020-02-13 09:10:10.275
Anhui,340000,910,0,128,5,2020-02-13 09:03:47.300
Shandong,370000,506,0,98,2,2020-02-13 09:03:47.300
Guizhou,520000,135,0,20,1,2020-02-13 09:03:47.300
Anhui,340000,910,0,128,5,2020-02-13 08:57:24.547
Jiangsu,320000,570,0,131,0,2020-02-13 08:53:10.157
Shandong,370000,497,0,90,2,2020-02-13 08:44:38.517
Fujian,350000,279,0,54,0,2020-02-13 08:35:05.695
Henan,410000,1169,0,258,10,2020-02-13 08:32:57.932
Sichuan,510000,451,0,93,1,2020-02-13 08:32:57.932
Guangxi,450000,222,0,33,2,2020-02-13 08:20:12.445
Jilin,220000,84,0,22,1,2020-02-13 08:20:12.445
Hebei,130000,265,0,54,3,2020-02-13 08:15:56.735
Heilongjiang,230000,395,0,31,9,2020-02-13 08:10:39.290
Shanghai,310000,313,0,57,1,2020-02-13 08:10:39.290
Hubei,420000,48206,0,3441,1310,2020-02-13 07:56:07.914
Gansu,620000,87,0,31,2,2020-02-13 07:20:39.642
Chongqing,500000,518,0,102,3,2020-02-13 07:13:21.264
Shanxi,140000,126,0,33,0,2020-02-13 06:55:35.291
Hainan,460000,157,0,27,4,2020-02-13 00:57:46.845
Hubei,420000,33366,0,2686,1068,2020-02-13 00:19:12.057
Guangdong,440000,1219,0,275,1,2020-02-13 00:19:12.057
Henan,410000,1135,0,246,8,2020-02-13 00:19:12.057
Zhejiang,330000,1131,0,321,0,2020-02-13 00:19:12.057
Hunan,430000,946,0,304,2,2020-02-13 00:19:12.057
Anhui,340000,889,0,127,4,2020-02-13 00:19:12.057
Jiangxi,360000,844,0,152,1,2020-02-13 00:19:12.057
Jiangsu,320000,543,0,125,0,2020-02-13 00:19:12.057
Chongqing,500000,509,0,87,3,2020-02-13 00:19:12.057
Shandong,370000,497,0,92,2,2020-02-13 00:19:12.057
Sichuan,510000,436,0,92,1,2020-02-13 00:19:12.057
Heilongjiang,230000,378,0,31,8,2020-02-13 00:19:12.057
Beijing,110000,352,0,56,3,2020-02-13 00:19:12.057
Shanghai,310000,311,0,57,1,2020-02-13 00:19:12.057
Fujian,350000,272,0,53,0,2020-02-13 00:19:12.057
Hebei,130000,251,0,54,2,2020-02-13 00:19:12.057
Shaanxi,610000,225,0,43,0,2020-02-13 00:19:12.057
Guangxi,450000,222,0,32,1,2020-02-13 00:19:12.057
Hainan,460000,157,0,27,3,2020-02-13 00:19:12.057
Yunnan,530000,154,0,26,0,2020-02-13 00:19:12.057
Guizhou,520000,133,0,18,1,2020-02-13 00:19:12.057
Shanxi,140000,124,0,33,0,2020-02-13 00:19:12.057
Liaoning,210000,116,0,20,1,2020-02-13 00:19:12.057
Tianjin,120000,112,0,11,2,2020-02-13 00:19:12.057
Gansu,620000,86,0,29,2,2020-02-13 00:19:12.057
Jilin,220000,83,0,22,1,2020-02-13 00:19:12.057
Neimenggu,150000,60,0,6,0,2020-02-13 00:19:12.057
Xinjiang,650000,59,0,3,0,2020-02-13 00:19:12.057
Ningxia,640000,58,0,24,0,2020-02-13 00:19:12.057
Qinghai,630000,18,0,9,0,2020-02-13 00:19:12.057
Xizang,540000,1,0,1,0,2020-02-13 00:19:12.057
Guangxi,450000,222,0,32,1,2020-02-12 22:55:57.684
Tianjin,120000,112,0,11,2,2020-02-12 22:55:57.684
Gansu,620000,86,0,29,2,2020-02-12 22:55:57.684
Hubei,420000,33366,0,2686,1068,2020-02-12 22:07:03.407
Henan,410000,1135,0,246,8,2020-02-12 22:07:03.407
Jiangsu,320000,543,0,125,0,2020-02-12 22:07:03.407
Heilongjiang,230000,378,0,31,8,2020-02-12 22:07:03.407
Yunnan,530000,154,0,26,0,2020-02-12 22:07:03.407
Jilin,220000,83,0,22,1,2020-02-12 22:07:03.407
Liaoning,210000,116,0,20,1,2020-02-12 21:28:28.155
Hubei,420000,33366,0,2668,1068,2020-02-12 20:41:25.083
Hunan,430000,946,0,304,2,2020-02-12 20:41:25.083
Sichuan,510000,436,0,92,1,2020-02-12 20:41:25.083
Guangdong,440000,1219,0,275,1,2020-02-12 20:15:15.388
Hunan,430000,946,0,294,2,2020-02-12 20:15:15.388
Yunnan,530000,154,0,25,0,2020-02-12 20:15:15.388
Fujian,350000,272,0,53,0,2020-02-12 19:44:58.573
Hubei,420000,33366,0,2660,1068,2020-02-12 19:08:19.159
Hunan,430000,946,0,291,2,2020-02-12 19:08:19.159
Shandong,370000,497,0,92,2,2020-02-12 19:08:19.159
Hebei,130000,251,0,54,2,2020-02-12 19:08:19.159
Shaanxi,610000,225,0,43,0,2020-02-12 19:08:19.159
Liaoning,210000,116,0,20,0,2020-02-12 19:08:19.159
Tianjin,120000,110,0,11,2,2020-02-12 19:08:19.159
Jilin,220000,83,0,21,1,2020-02-12 19:08:19.159
Neimenggu,150000,60,0,6,0,2020-02-12 19:08:19.159
Ningxia,640000,58,0,24,0,2020-02-12 19:08:19.159
Hubei,420000,33366,0,2654,1068,2020-02-12 18:03:39.181
Guangdong,440000,1219,0,272,1,2020-02-12 18:03:39.181
Henan,410000,1135,0,241,8,2020-02-12 18:03:39.181
Zhejiang,330000,1131,0,321,0,2020-02-12 18:03:39.181
Anhui,340000,889,0,127,4,2020-02-12 18:03:39.181
Jiangsu,320000,543,0,123,0,2020-02-12 18:03:39.181
Sichuan,510000,436,0,91,1,2020-02-12 18:03:39.181
Fujian,350000,272,0,51,0,2020-02-12 18:03:39.181
Hebei,130000,251,0,52,2,2020-02-12 18:03:39.181
Shaanxi,610000,225,0,40,0,2020-02-12 18:03:39.181
Yunnan,530000,154,0,23,0,2020-02-12 18:03:39.181
Shanxi,140000,124,0,33,0,2020-02-12 18:03:39.181
Guizhou,520000,133,0,18,1,2020-02-12 17:37:37.210
Hainan,460000,157,0,27,3,2020-02-12 17:33:26.525
Hainan,460000,157,0,20,3,2020-02-12 17:10:30.700
Chongqing,500000,509,0,87,3,2020-02-12 16:47:34.183
Chongqing,500000,509,0,79,3,2020-02-12 16:45:29.518
Ningxia,640000,58,0,22,0,2020-02-12 16:39:13.912
Liaoning,210000,116,0,19,0,2020-02-12 16:35:03.545
Tianjin,120000,110,0,10,2,2020-02-12 16:35:03.545
Shanghai,310000,311,0,57,1,2020-02-12 16:31:55.871
Guangxi,450000,222,0,31,1,2020-02-12 16:31:55.871
Guangdong,440000,1219,0,266,1,2020-02-12 16:25:42.751
Fujian,350000,272,0,48,0,2020-02-12 16:17:21.817
Fujian,350000,272,0,49,0,2020-02-12 16:16:18.717
Gansu,620000,86,0,28,2,2020-02-12 16:16:18.717
Jilin,220000,83,0,20,1,2020-02-12 16:16:18.717
Hubei,420000,33366,0,2646,1068,2020-02-12 16:00:42.454
Henan,410000,1135,0,239,8,2020-02-12 16:00:42.454
Zhejiang,330000,1131,0,316,0,2020-02-12 16:00:42.454
Hunan,430000,946,0,283,2,2020-02-12 16:00:42.454
Jiangsu,320000,543,0,117,0,2020-02-12 16:00:42.454
Shandong,370000,497,0,91,2,2020-02-12 16:00:42.454
Sichuan,510000,436,0,89,1,2020-02-12 16:00:42.454
Hebei,130000,251,0,50,2,2020-02-12 16:00:42.454
Shaanxi,610000,225,0,39,0,2020-02-12 16:00:42.454
Yunnan,530000,154,0,22,0,2020-02-12 16:00:42.454
Gansu,620000,86,0,34,2,2020-02-12 16:00:42.454
Qinghai,630000,18,0,9,0,2020-02-12 16:00:42.454
Tianjin,120000,110,0,10,2,2020-02-12 15:56:30.408
Shandong,370000,497,0,90,2,2020-02-12 15:11:43.527
Xizang,540000,1,0,1,0,2020-02-12 14:42:37.332
Shanghai,310000,311,0,57,1,2020-02-12 14:14:30.590
Guangdong,440000,1219,0,250,1,2020-02-12 13:20:24.634
Henan,410000,1135,0,232,8,2020-02-12 13:20:24.634
Zhejiang,330000,1131,0,280,0,2020-02-12 13:20:24.634
Anhui,340000,889,0,119,4,2020-02-12 13:20:24.634
Shandong,370000,497,0,84,1,2020-02-12 13:20:24.634
Sichuan,510000,436,0,88,1,2020-02-12 13:20:24.634
Shanxi,140000,124,0,32,0,2020-02-12 13:20:24.634
Jilin,220000,83,0,19,1,2020-02-12 13:20:24.634
Guangdong,440000,1219,0,254,1,2020-02-12 12:54:22.156
Hunan,430000,946,0,269,2,2020-02-12 12:40:48.142
Shandong,370000,497,0,83,1,2020-02-12 12:28:19.998
Shanghai,310000,306,0,57,1,2020-02-12 12:16:54.768
Henan,410000,1135,0,233,8,2020-02-12 11:48:47.377
Anhui,340000,889,0,117,4,2020-02-12 11:48:47.377
Jiangsu,320000,543,0,106,0,2020-02-12 11:48:47.377
Sichuan,510000,436,0,87,1,2020-02-12 11:48:47.377
Anhui,340000,889,0,115,4,2020-02-12 11:30:01.581
Jiangsu,320000,543,0,103,0,2020-02-12 11:30:01.581
Hebei,130000,251,0,49,2,2020-02-12 11:30:01.581
Yunnan,530000,154,0,21,0,2020-02-12 11:30:01.581
Beijing,110000,352,0,56,3,2020-02-12 10:35:49.123
Shaanxi,610000,225,0,36,0,2020-02-12 10:14:55.977
Tianjin,120000,107,0,10,2,2020-02-12 10:06:36.556
Ningxia,640000,58,0,22,0,2020-02-12 10:06:36.556
Neimenggu,150000,60,0,5,0,2020-02-12 09:47:47.671
Yunnan,530000,154,0,20,0,2020-02-12 09:43:36.455
Hunan,430000,946,0,263,2,2020-02-12 09:38:24.912
Xinjiang,650000,59,0,3,0,2020-02-12 09:38:24.912
Shandong,370000,497,0,80,1,2020-02-12 09:36:19.492
Guangdong,440000,1219,0,241,1,2020-02-12 09:33:11.975
Jiangxi,360000,844,0,152,1,2020-02-12 09:33:11.975
Zhejiang,330000,1131,0,279,0,2020-02-12 09:27:59.807
Hunan,430000,946,0,263,1,2020-02-12 09:27:59.807
Guangdong,440000,1219,0,241,1,2020-02-12 09:21:45.078
Zhejiang,330000,1131,0,279,0,2020-02-12 09:19:39.512
Shandong,370000,498,0,80,1,2020-02-12 09:19:39.512
Jiangxi,360000,844,0,152,1,2020-02-12 09:15:31.444
Jiangsu,320000,543,0,94,0,2020-02-12 09:15:31.444
Anhui,340000,889,0,108,4,2020-02-12 09:05:09.045
Guizhou,520000,131,0,17,1,2020-02-12 09:05:09.045
Sichuan,510000,436,0,85,1,2020-02-12 08:55:48.747
Jilin,220000,83,0,18,1,2020-02-12 08:55:48.747
Fujian,350000,272,0,46,0,2020-02-12 08:43:20.891
Henan,410000,1135,0,231,8,2020-02-12 08:42:18.002
Liaoning,210000,116,0,19,0,2020-02-12 08:40:13.518
Shanghai,310000,306,0,53,1,2020-02-12 08:24:41.944
Guangxi,450000,222,0,31,1,2020-02-12 08:24:41.944
Hainan,460000,151,0,20,3,2020-02-12 08:24:41.944
Heilongjiang,230000,378,0,28,8,2020-02-12 08:08:08.392
